n,partie_imaginaire,T_MAX,methode,step_adaptatif,n_workers,turing_complet,calcule_le
310,556.8994764068553,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
311,557.5646591720586,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
312,559.3162370286822,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
313,560.2408074972956,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
314,562.5592076160459,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
315,564.1608791107867,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
316,564.5060559381498,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
317,566.698787682808,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
318,567.7317579011769,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
319,568.9239551796294,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
320,570.0511147824635,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
321,572.4199841324528,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
322,573.6146105267582,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
323,575.0938860144948,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
324,575.8072471409288,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
325,577.0390034720982,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
326,579.0988346720367,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
327,580.1369593623846,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
328,581.9465762659016,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
329,583.2360882191673,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
330,584.5617059034655,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
331,585.9845632049884,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
332,586.7427718912501,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
333,588.1396632662479,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
334,590.6603975167652,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
335,591.7258580650481,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
336,592.5713583002255,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
337,593.974714682231,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
338,595.728153697389,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
339,596.3627683283936,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
340,598.4930773461648,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
341,599.5456403643648,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
342,601.6021367359327,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
343,602.5791678863874,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
344,603.6256189035792,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
345,604.6162184937532,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
346,606.383460422109,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
347,608.4132173111873,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
348,609.3895751547201,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
349,610.8391629377395,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
350,611.7742096208872,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
351,613.5997786756371,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
352,614.6462378722327,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
353,615.538563369407,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
354,618.1128313664424,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
355,619.1844825979537,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
356,620.2728936722275,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
357,621.7092945279489,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
358,622.375002739779,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
359,624.2699000181779,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
360,626.0192834276544,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
361,627.268396850783,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
362,628.3258623594603,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
363,630.4738874382921,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
364,630.8057809271975,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
365,632.2251411671159,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
366,633.5468582522517,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
367,635.5238003106055,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
368,637.3971931598373,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
369,637.9255139808226,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
370,638.9279382668567,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
371,640.6947946688257,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
372,641.9454996657054,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
373,643.2788837813979,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
374,644.990578229748,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
375,646.3481915955016,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
376,647.761753004289,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
377,648.7864008887824,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
378,650.1975193452566,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
379,650.668683891396,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
380,653.6495716053947,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
381,654.3019205863193,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
382,655.7094630223556,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
383,656.9640845994606,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
384,658.1756144186054,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
385,659.663845972964,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
386,660.7167325952793,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
387,662.2965864311004,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
388,664.2446046522731,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
389,665.342763095599,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
390,666.515147704173,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
391,667.1484948945555,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
392,668.9758488202351,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
393,670.3235852058625,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
394,672.4581835841698,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
395,673.0435782861476,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
396,674.3558978101232,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
397,676.1396743636268,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
398,677.2301806687644,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
399,677.8004447462214,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
400,679.7421978825282,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
401,681.8949915331518,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
402,682.6027350197505,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
403,684.0135498138695,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
404,684.9726298620984,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
405,686.1632235877279,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
406,687.9615431847036,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
407,689.3689413622724,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
408,690.4747350323504,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
409,692.4516844155208,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
410,693.1769700606018,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
411,694.5339086998732,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
412,695.7263359209267,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
413,696.6260699003456,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
414,699.1320954760135,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
415,700.2967391321436,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
416,701.3017429546466,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
417,702.2273431457604,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
418,704.0338392955254,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
419,705.1258139546193,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
420,706.184654799518,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
421,708.2690708851098,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
422,709.2295885702842,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
423,711.1302741796854,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
424,711.9002899143753,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
425,712.7493834701013,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
426,714.0827718206693,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
427,716.112396454052,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
428,717.4825697031002,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
429,718.742786545486,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
430,719.6971009883656,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
431,721.3511622185364,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
432,722.2775049756742,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
433,723.8458210451284,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
434,724.5626138903791,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
435,727.0564032300495,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
436,728.4054815889341,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
437,728.7587497956142,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
438,730.4164821227564,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
439,731.4173549185986,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
440,732.8180527144998,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
441,734.789643252378,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
442,735.7654592085782,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
443,737.0529289122653,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
444,738.5804211713738,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
445,739.9095236740419,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
446,740.5738074472946,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
447,741.7573355729417,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
448,743.8950131424737,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
449,745.3449895506119,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
450,746.4993058994323,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
451,747.6745636242698,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
452,748.2427544650845,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
453,750.6559503621244,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
454,750.9663810666508,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
455,752.8876215672024,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
456,754.3223704717127,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
457,755.8393089760378,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
458,756.7682484399509,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
459,758.1017292464126,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
460,758.9002382248924,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
461,760.282366983512,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
462,762.7000332496912,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
463,763.5930661728373,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
464,764.3075227241802,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
465,766.0875400998362,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
466,767.2184721555396,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
467,768.2814618065092,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
468,769.6934072526244,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
469,771.0708393136783,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
470,772.961617565757,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
471,774.1177446279405,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
472,775.0478470965805,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
473,775.9997119631714,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
474,777.2997485295925,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
475,779.157076949189,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
476,780.3489250041818,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
477,782.1376643908121,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
478,782.5979439460734,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
479,784.2888226124654,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
480,785.739089700715,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
481,786.4611474505062,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
482,787.46846381591,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
483,790.0590923641196,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
484,790.831620467921,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
485,792.4277076086046,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
486,792.8886525626226,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
487,794.4837918698931,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
488,795.6065961561624,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
489,797.2634700380356,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
490,798.7075701662963,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
491,799.6543362108977,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
492,801.604246462982,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
493,802.5419848784181,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
494,803.2430962042702,10000.0,RS-detection + Illinois-affinage,0.02,4,True,20260521_133316
