n,partie_imaginaire,T_MAX,methode,precision_dps,calcule_le
3229,3759.3592166755784,10000.0,Hardy-Z + Illinois,50,20260424_205325
3230,3760.5827291326164,10000.0,Hardy-Z + Illinois,50,20260424_205325
3231,3761.085334951763,10000.0,Hardy-Z + Illinois,50,20260424_205325
3232,3762.475079096339,10000.0,Hardy-Z + Illinois,50,20260424_205325
3233,3763.999842697677,10000.0,Hardy-Z + Illinois,50,20260424_205325
3234,3764.6442801699854,10000.0,Hardy-Z + Illinois,50,20260424_205325
3235,3765.7460260640964,10000.0,Hardy-Z + Illinois,50,20260424_205325
3236,3766.455967531821,10000.0,Hardy-Z + Illinois,50,20260424_205325
3237,3766.872421484278,10000.0,Hardy-Z + Illinois,50,20260424_205325
3238,3768.338640155954,10000.0,Hardy-Z + Illinois,50,20260424_205325
3239,3769.293394313006,10000.0,Hardy-Z + Illinois,50,20260424_205325
3240,3770.1054978991015,10000.0,Hardy-Z + Illinois,50,20260424_205325
3241,3771.728992761721,10000.0,Hardy-Z + Illinois,50,20260424_205325
3242,3772.51233121744,10000.0,Hardy-Z + Illinois,50,20260424_205325
3243,3773.4673277409884,10000.0,Hardy-Z + Illinois,50,20260424_205325
3244,3773.941580304985,10000.0,Hardy-Z + Illinois,50,20260424_205325
3245,3775.752711840116,10000.0,Hardy-Z + Illinois,50,20260424_205325
3246,3776.2588073422444,10000.0,Hardy-Z + Illinois,50,20260424_205325
3247,3777.143244333656,10000.0,Hardy-Z + Illinois,50,20260424_205325
3248,3777.8333706021162,10000.0,Hardy-Z + Illinois,50,20260424_205325
3249,3778.8393737852584,10000.0,Hardy-Z + Illinois,50,20260424_205325
3250,3780.226486450646,10000.0,Hardy-Z + Illinois,50,20260424_205325
3251,3781.668646123161,10000.0,Hardy-Z + Illinois,50,20260424_205325
3252,3782.3905756618515,10000.0,Hardy-Z + Illinois,50,20260424_205325
3253,3783.1266494637207,10000.0,Hardy-Z + Illinois,50,20260424_205325
3254,3784.2655503452293,10000.0,Hardy-Z + Illinois,50,20260424_205325
3255,3784.865105099824,10000.0,Hardy-Z + Illinois,50,20260424_205325
3256,3785.791018600926,10000.0,Hardy-Z + Illinois,50,20260424_205325
3257,3786.9356979060594,10000.0,Hardy-Z + Illinois,50,20260424_205325
3258,3788.2636648702523,10000.0,Hardy-Z + Illinois,50,20260424_205325
3259,3788.8000503319395,10000.0,Hardy-Z + Illinois,50,20260424_205325
3260,3790.0417766725736,10000.0,Hardy-Z + Illinois,50,20260424_205325
3261,3791.020914404689,10000.0,Hardy-Z + Illinois,50,20260424_205325
3262,3792.560247671589,10000.0,Hardy-Z + Illinois,50,20260424_205325
3263,3792.87247950194,10000.0,Hardy-Z + Illinois,50,20260424_205325
3264,3793.7909902764854,10000.0,Hardy-Z + Illinois,50,20260424_205325
3265,3795.0216534164583,10000.0,Hardy-Z + Illinois,50,20260424_205325
3266,3795.8085881478733,10000.0,Hardy-Z + Illinois,50,20260424_205325
3267,3796.139177933295,10000.0,Hardy-Z + Illinois,50,20260424_205325
3268,3797.8540558429436,10000.0,Hardy-Z + Illinois,50,20260424_205325
3269,3799.298497077312,10000.0,Hardy-Z + Illinois,50,20260424_205325
3270,3800.132426403407,10000.0,Hardy-Z + Illinois,50,20260424_205325
3271,3800.87763557888,10000.0,Hardy-Z + Illinois,50,20260424_205325
3272,3801.590617175652,10000.0,Hardy-Z + Illinois,50,20260424_205325
3273,3802.640239732521,10000.0,Hardy-Z + Illinois,50,20260424_205325
3274,3803.829200465714,10000.0,Hardy-Z + Illinois,50,20260424_205325
3275,3804.7908403936535,10000.0,Hardy-Z + Illinois,50,20260424_205325
3276,3805.4346467548175,10000.0,Hardy-Z + Illinois,50,20260424_205325
3277,3806.2978967553313,10000.0,Hardy-Z + Illinois,50,20260424_205325
3278,3808.093049896331,10000.0,Hardy-Z + Illinois,50,20260424_205325
3279,3808.4595078365614,10000.0,Hardy-Z + Illinois,50,20260424_205325
3280,3809.874248312906,10000.0,Hardy-Z + Illinois,50,20260424_205325
3281,3811.184712334397,10000.0,Hardy-Z + Illinois,50,20260424_205325
3282,3811.428221764781,10000.0,Hardy-Z + Illinois,50,20260424_205325
3283,3812.5447543989862,10000.0,Hardy-Z + Illinois,50,20260424_205325
3284,3812.9783089017856,10000.0,Hardy-Z + Illinois,50,20260424_205325
3285,3814.327017461777,10000.0,Hardy-Z + Illinois,50,20260424_205325
3286,3815.5318198580712,10000.0,Hardy-Z + Illinois,50,20260424_205325
3287,3816.6025981278226,10000.0,Hardy-Z + Illinois,50,20260424_205325
3288,3817.768707914308,10000.0,Hardy-Z + Illinois,50,20260424_205325
3289,3818.505533965586,10000.0,Hardy-Z + Illinois,50,20260424_205325
3290,3819.4144985478474,10000.0,Hardy-Z + Illinois,50,20260424_205325
3291,3820.4383133692536,10000.0,Hardy-Z + Illinois,50,20260424_205325
3292,3821.438059666773,10000.0,Hardy-Z + Illinois,50,20260424_205325
3293,3822.3719133855516,10000.0,Hardy-Z + Illinois,50,20260424_205325
3294,3823.1481104075615,10000.0,Hardy-Z + Illinois,50,20260424_205325
3295,3824.4185531245084,10000.0,Hardy-Z + Illinois,50,20260424_205325
3296,3824.5410371593503,10000.0,Hardy-Z + Illinois,50,20260424_205325
3297,3826.947627237763,10000.0,Hardy-Z + Illinois,50,20260424_205325
3298,3827.5763356856687,10000.0,Hardy-Z + Illinois,50,20260424_205325
3299,3828.3395205196407,10000.0,Hardy-Z + Illinois,50,20260424_205325
3300,3829.1448104868887,10000.0,Hardy-Z + Illinois,50,20260424_205325
3301,3830.1618239230415,10000.0,Hardy-Z + Illinois,50,20260424_205325
3302,3831.0346791198476,10000.0,Hardy-Z + Illinois,50,20260424_205325
3303,3831.9324871295544,10000.0,Hardy-Z + Illinois,50,20260424_205325
3304,3832.9415488494687,10000.0,Hardy-Z + Illinois,50,20260424_205325
3305,3834.3530945611938,10000.0,Hardy-Z + Illinois,50,20260424_205325
3306,3835.22039872404,10000.0,Hardy-Z + Illinois,50,20260424_205325
3307,3836.022881981187,10000.0,Hardy-Z + Illinois,50,20260424_205325
3308,3837.2388472241514,10000.0,Hardy-Z + Illinois,50,20260424_205325
3309,3838.0840586674603,10000.0,Hardy-Z + Illinois,50,20260424_205325
3310,3839.4262684660375,10000.0,Hardy-Z + Illinois,50,20260424_205325
3311,3839.974002766309,10000.0,Hardy-Z + Illinois,50,20260424_205325
3312,3840.5046787481956,10000.0,Hardy-Z + Illinois,50,20260424_205325
3313,3841.682344812185,10000.0,Hardy-Z + Illinois,50,20260424_205325
3314,3842.6785326364325,10000.0,Hardy-Z + Illinois,50,20260424_205325
3315,3844.403553213035,10000.0,Hardy-Z + Illinois,50,20260424_205325
3316,3844.8970109641677,10000.0,Hardy-Z + Illinois,50,20260424_205325
3317,3846.4874754760576,10000.0,Hardy-Z + Illinois,50,20260424_205325
3318,3846.7473011826587,10000.0,Hardy-Z + Illinois,50,20260424_205325
3319,3847.681749670897,10000.0,Hardy-Z + Illinois,50,20260424_205325
3320,3848.415301005863,10000.0,Hardy-Z + Illinois,50,20260424_205325
3321,3850.1702018148303,10000.0,Hardy-Z + Illinois,50,20260424_205325
3322,3850.6039204383796,10000.0,Hardy-Z + Illinois,50,20260424_205325
3323,3851.4101024605684,10000.0,Hardy-Z + Illinois,50,20260424_205325
3324,3852.7031024752487,10000.0,Hardy-Z + Illinois,50,20260424_205325
3325,3853.860293845638,10000.0,Hardy-Z + Illinois,50,20260424_205325
3326,3854.902586332992,10000.0,Hardy-Z + Illinois,50,20260424_205325
3327,3855.9552544738285,10000.0,Hardy-Z + Illinois,50,20260424_205325
3328,3856.7038673958855,10000.0,Hardy-Z + Illinois,50,20260424_205325
3329,3857.610583014921,10000.0,Hardy-Z + Illinois,50,20260424_205325
3330,3858.4485862359925,10000.0,Hardy-Z + Illinois,50,20260424_205325
3331,3859.2857381770064,10000.0,Hardy-Z + Illinois,50,20260424_205325
3332,3860.0930085051727,10000.0,Hardy-Z + Illinois,50,20260424_205325
3333,3861.8527193254095,10000.0,Hardy-Z + Illinois,50,20260424_205325
3334,3862.9837836669567,10000.0,Hardy-Z + Illinois,50,20260424_205325
3335,3863.658286019182,10000.0,Hardy-Z + Illinois,50,20260424_205325
3336,3864.1501909968233,10000.0,Hardy-Z + Illinois,50,20260424_205325
3337,3865.565077205412,10000.0,Hardy-Z + Illinois,50,20260424_205325
3338,3866.8224041132867,10000.0,Hardy-Z + Illinois,50,20260424_205325
3339,3866.9723281249976,10000.0,Hardy-Z + Illinois,50,20260424_205325
3340,3868.412859073881,10000.0,Hardy-Z + Illinois,50,20260424_205325
3341,3869.1446669210113,10000.0,Hardy-Z + Illinois,50,20260424_205325
3342,3870.1140345394574,10000.0,Hardy-Z + Illinois,50,20260424_205325
3343,3871.2917501894394,10000.0,Hardy-Z + Illinois,50,20260424_205325
3344,3872.6665465727947,10000.0,Hardy-Z + Illinois,50,20260424_205325
3345,3873.8102083806734,10000.0,Hardy-Z + Illinois,50,20260424_205325
3346,3874.2296148437604,10000.0,Hardy-Z + Illinois,50,20260424_205325
3347,3875.1051975846663,10000.0,Hardy-Z + Illinois,50,20260424_205325
3348,3876.1737406898064,10000.0,Hardy-Z + Illinois,50,20260424_205325
3349,3876.657964937793,10000.0,Hardy-Z + Illinois,50,20260424_205325
3350,3878.2561749410547,10000.0,Hardy-Z + Illinois,50,20260424_205325
3351,3879.1103387099947,10000.0,Hardy-Z + Illinois,50,20260424_205325
3352,3880.0822135974418,10000.0,Hardy-Z + Illinois,50,20260424_205325
3353,3881.5403505113977,10000.0,Hardy-Z + Illinois,50,20260424_205325
3354,3882.11684525978,10000.0,Hardy-Z + Illinois,50,20260424_205325
3355,3882.89999255047,10000.0,Hardy-Z + Illinois,50,20260424_205325
3356,3884.209799207989,10000.0,Hardy-Z + Illinois,50,20260424_205325
3357,3885.109963086112,10000.0,Hardy-Z + Illinois,50,20260424_205325
3358,3886.2252097662454,10000.0,Hardy-Z + Illinois,50,20260424_205325
3359,3886.4512897905,10000.0,Hardy-Z + Illinois,50,20260424_205325
3360,3887.352013760037,10000.0,Hardy-Z + Illinois,50,20260424_205325
3361,3889.155346344496,10000.0,Hardy-Z + Illinois,50,20260424_205325
3362,3890.309181969027,10000.0,Hardy-Z + Illinois,50,20260424_205325
3363,3891.0868830024087,10000.0,Hardy-Z + Illinois,50,20260424_205325
3364,3891.929936985991,10000.0,Hardy-Z + Illinois,50,20260424_205325
3365,3893.001131076967,10000.0,Hardy-Z + Illinois,50,20260424_205325
3366,3893.4070620833345,10000.0,Hardy-Z + Illinois,50,20260424_205325
3367,3894.783730288917,10000.0,Hardy-Z + Illinois,50,20260424_205325
3368,3895.5679312739153,10000.0,Hardy-Z + Illinois,50,20260424_205325
3369,3896.6426322751345,10000.0,Hardy-Z + Illinois,50,20260424_205325
3370,3897.8707502910934,10000.0,Hardy-Z + Illinois,50,20260424_205325
3371,3898.6519617945555,10000.0,Hardy-Z + Illinois,50,20260424_205325
3372,3899.623743455615,10000.0,Hardy-Z + Illinois,50,20260424_205325
3373,3901.007764610422,10000.0,Hardy-Z + Illinois,50,20260424_205325
3374,3902.0774270422585,10000.0,Hardy-Z + Illinois,50,20260424_205325
3375,3902.4111605108897,10000.0,Hardy-Z + Illinois,50,20260424_205325
3376,3903.351543073146,10000.0,Hardy-Z + Illinois,50,20260424_205325
3377,3904.379191304121,10000.0,Hardy-Z + Illinois,50,20260424_205325
3378,3905.3448516662033,10000.0,Hardy-Z + Illinois,50,20260424_205325
3379,3906.1193191118837,10000.0,Hardy-Z + Illinois,50,20260424_205325
3380,3908.188165438193,10000.0,Hardy-Z + Illinois,50,20260424_205325
3381,3908.60636266607,10000.0,Hardy-Z + Illinois,50,20260424_205325
3382,3909.4658474041253,10000.0,Hardy-Z + Illinois,50,20260424_205325
3383,3910.63271685654,10000.0,Hardy-Z + Illinois,50,20260424_205325
3384,3910.911438236158,10000.0,Hardy-Z + Illinois,50,20260424_205325
3385,3912.6429485985122,10000.0,Hardy-Z + Illinois,50,20260424_205325
3386,3913.2591378617612,10000.0,Hardy-Z + Illinois,50,20260424_205325
3387,3914.2199232692187,10000.0,Hardy-Z + Illinois,50,20260424_205325
3388,3914.949001244906,10000.0,Hardy-Z + Illinois,50,20260424_205325
3389,3916.1765385599515,10000.0,Hardy-Z + Illinois,50,20260424_205325
3390,3917.6581659536087,10000.0,Hardy-Z + Illinois,50,20260424_205325
3391,3918.4430529876504,10000.0,Hardy-Z + Illinois,50,20260424_205325
3392,3919.222740960692,10000.0,Hardy-Z + Illinois,50,20260424_205325
3393,3920.5404310954505,10000.0,Hardy-Z + Illinois,50,20260424_205325
3394,3921.152570240052,10000.0,Hardy-Z + Illinois,50,20260424_205325
3395,3921.6525603482887,10000.0,Hardy-Z + Illinois,50,20260424_205325
3396,3922.6652032242027,10000.0,Hardy-Z + Illinois,50,20260424_205325
3397,3924.1933105253574,10000.0,Hardy-Z + Illinois,50,20260424_205325
3398,3925.247119257293,10000.0,Hardy-Z + Illinois,50,20260424_205325
3399,3926.1760835835753,10000.0,Hardy-Z + Illinois,50,20260424_205325
3400,3927.0805173700933,10000.0,Hardy-Z + Illinois,50,20260424_205325
3401,3928.1422182952942,10000.0,Hardy-Z + Illinois,50,20260424_205325
3402,3928.8865592068205,10000.0,Hardy-Z + Illinois,50,20260424_205325
3403,3930.099281280357,10000.0,Hardy-Z + Illinois,50,20260424_205325
3404,3930.8910863822844,10000.0,Hardy-Z + Illinois,50,20260424_205325
3405,3931.7452173605648,10000.0,Hardy-Z + Illinois,50,20260424_205325
3406,3932.6245680870193,10000.0,Hardy-Z + Illinois,50,20260424_205325
3407,3933.5168818420375,10000.0,Hardy-Z + Illinois,50,20260424_205325
3408,3934.9383478085992,10000.0,Hardy-Z + Illinois,50,20260424_205325
3409,3936.4432861196265,10000.0,Hardy-Z + Illinois,50,20260424_205325
3410,3936.974234313655,10000.0,Hardy-Z + Illinois,50,20260424_205325
3411,3937.9053808535573,10000.0,Hardy-Z + Illinois,50,20260424_205325
3412,3938.2146165368645,10000.0,Hardy-Z + Illinois,50,20260424_205325
3413,3939.7751868118753,10000.0,Hardy-Z + Illinois,50,20260424_205325
3414,3940.434637596689,10000.0,Hardy-Z + Illinois,50,20260424_205325
3415,3941.630029648001,10000.0,Hardy-Z + Illinois,50,20260424_205325
3416,3942.352722187778,10000.0,Hardy-Z + Illinois,50,20260424_205325
3417,3944.0303628069287,10000.0,Hardy-Z + Illinois,50,20260424_205325
3418,3944.6509156523957,10000.0,Hardy-Z + Illinois,50,20260424_205325
3419,3945.3330636688875,10000.0,Hardy-Z + Illinois,50,20260424_205325
3420,3946.87898357057,10000.0,Hardy-Z + Illinois,50,20260424_205325
3421,3947.7038640745786,10000.0,Hardy-Z + Illinois,50,20260424_205325
3422,3948.434192200488,10000.0,Hardy-Z + Illinois,50,20260424_205325
3423,3949.31370582215,10000.0,Hardy-Z + Illinois,50,20260424_205325
3424,3950.1323755110852,10000.0,Hardy-Z + Illinois,50,20260424_205325
3425,3950.859466439663,10000.0,Hardy-Z + Illinois,50,20260424_205325
3426,3952.9428701569173,10000.0,Hardy-Z + Illinois,50,20260424_205325
3427,3953.356526591265,10000.0,Hardy-Z + Illinois,50,20260424_205325
3428,3954.7786211645966,10000.0,Hardy-Z + Illinois,50,20260424_205325
3429,3955.176546372733,10000.0,Hardy-Z + Illinois,50,20260424_205325
3430,3956.420217191614,10000.0,Hardy-Z + Illinois,50,20260424_205325
3431,3957.0199017765426,10000.0,Hardy-Z + Illinois,50,20260424_205325
3432,3957.954717947092,10000.0,Hardy-Z + Illinois,50,20260424_205325
3433,3959.4707555055293,10000.0,Hardy-Z + Illinois,50,20260424_205325
3434,3960.0710287569773,10000.0,Hardy-Z + Illinois,50,20260424_205325
3435,3960.770534614479,10000.0,Hardy-Z + Illinois,50,20260424_205325
3436,3962.1684619266875,10000.0,Hardy-Z + Illinois,50,20260424_205325
3437,3963.470348861256,10000.0,Hardy-Z + Illinois,50,20260424_205325
3438,3964.3126495232086,10000.0,Hardy-Z + Illinois,50,20260424_205325
3439,3965.1327070989123,10000.0,Hardy-Z + Illinois,50,20260424_205325
3440,3966.1387149930447,10000.0,Hardy-Z + Illinois,50,20260424_205325
3441,3966.7538941064045,10000.0,Hardy-Z + Illinois,50,20260424_205325
3442,3967.818761421171,10000.0,Hardy-Z + Illinois,50,20260424_205325
3443,3968.484653607896,10000.0,Hardy-Z + Illinois,50,20260424_205325
3444,3969.9146002196608,10000.0,Hardy-Z + Illinois,50,20260424_205325
3445,3971.3180702122168,10000.0,Hardy-Z + Illinois,50,20260424_205325
3446,3972.11576026456,10000.0,Hardy-Z + Illinois,50,20260424_205325
3447,3973.010681503586,10000.0,Hardy-Z + Illinois,50,20260424_205325
3448,3973.457014783824,10000.0,Hardy-Z + Illinois,50,20260424_205325
3449,3974.8934133682833,10000.0,Hardy-Z + Illinois,50,20260424_205325
3450,3976.066183195674,10000.0,Hardy-Z + Illinois,50,20260424_205325
3451,3976.7314189011927,10000.0,Hardy-Z + Illinois,50,20260424_205325
3452,3977.1139086949715,10000.0,Hardy-Z + Illinois,50,20260424_205325
3453,3978.686119979257,10000.0,Hardy-Z + Illinois,50,20260424_205325
3454,3979.497341176278,10000.0,Hardy-Z + Illinois,50,20260424_205325
3455,3980.8440997822363,10000.0,Hardy-Z + Illinois,50,20260424_205325
3456,3982.048502086846,10000.0,Hardy-Z + Illinois,50,20260424_205325
3457,3982.764068116537,10000.0,Hardy-Z + Illinois,50,20260424_205325
3458,3983.7497953691227,10000.0,Hardy-Z + Illinois,50,20260424_205325
3459,3984.227435181157,10000.0,Hardy-Z + Illinois,50,20260424_205325
3460,3985.0987252423997,10000.0,Hardy-Z + Illinois,50,20260424_205325
3461,3986.5161790381803,10000.0,Hardy-Z + Illinois,50,20260424_205325
3462,3987.2307091547755,10000.0,Hardy-Z + Illinois,50,20260424_205325
3463,3988.719449264676,10000.0,Hardy-Z + Illinois,50,20260424_205325
3464,3989.352175808956,10000.0,Hardy-Z + Illinois,50,20260424_205325
3465,3990.481409607346,10000.0,Hardy-Z + Illinois,50,20260424_205325
3466,3991.570890985175,10000.0,Hardy-Z + Illinois,50,20260424_205325
3467,3992.3311050998223,10000.0,Hardy-Z + Illinois,50,20260424_205325
3468,3993.293163731767,10000.0,Hardy-Z + Illinois,50,20260424_205325
3469,3994.395873998452,10000.0,Hardy-Z + Illinois,50,20260424_205325
3470,3995.168459723068,10000.0,Hardy-Z + Illinois,50,20260424_205325
3471,3995.797813413111,10000.0,Hardy-Z + Illinois,50,20260424_205325
3472,3996.689040233028,10000.0,Hardy-Z + Illinois,50,20260424_205325
3473,3998.809292299707,10000.0,Hardy-Z + Illinois,50,20260424_205325
3474,3999.5192482853035,10000.0,Hardy-Z + Illinois,50,20260424_205325
3475,4000.0172851787706,10000.0,Hardy-Z + Illinois,50,20260424_205325
3476,4001.1442586346275,10000.0,Hardy-Z + Illinois,50,20260424_205325
3477,4002.1123494277144,10000.0,Hardy-Z + Illinois,50,20260424_205325
3478,4002.695719414774,10000.0,Hardy-Z + Illinois,50,20260424_205325
3479,4004.022451394683,10000.0,Hardy-Z + Illinois,50,20260424_205325
3480,4004.8067310286747,10000.0,Hardy-Z + Illinois,50,20260424_205325
3481,4005.876737437339,10000.0,Hardy-Z + Illinois,50,20260424_205325
3482,4006.9319208177235,10000.0,Hardy-Z + Illinois,50,20260424_205325
3483,4008.142030891385,10000.0,Hardy-Z + Illinois,50,20260424_205325
3484,4008.6895962524763,10000.0,Hardy-Z + Illinois,50,20260424_205325
3485,4010.3610190238096,10000.0,Hardy-Z + Illinois,50,20260424_205325
3486,4010.983311280305,10000.0,Hardy-Z + Illinois,50,20260424_205325
3487,4011.663881541787,10000.0,Hardy-Z + Illinois,50,20260424_205325
3488,4012.568916000893,10000.0,Hardy-Z + Illinois,50,20260424_205325
3489,4013.233688805467,10000.0,Hardy-Z + Illinois,50,20260424_205325
3490,4014.6572948182775,10000.0,Hardy-Z + Illinois,50,20260424_205325
3491,4015.657651051641,10000.0,Hardy-Z + Illinois,50,20260424_205325
3492,4016.968938010017,10000.0,Hardy-Z + Illinois,50,20260424_205325
3493,4018.029268458575,10000.0,Hardy-Z + Illinois,50,20260424_205325
3494,4018.77695160002,10000.0,Hardy-Z + Illinois,50,20260424_205325
3495,4019.1060650408126,10000.0,Hardy-Z + Illinois,50,20260424_205325
3496,4020.5707731036637,10000.0,Hardy-Z + Illinois,50,20260424_205325
3497,4021.6280142173746,10000.0,Hardy-Z + Illinois,50,20260424_205325
3498,4022.3801064376044,10000.0,Hardy-Z + Illinois,50,20260424_205325
3499,4023.428504974205,10000.0,Hardy-Z + Illinois,50,20260424_205325
3500,4023.905151400087,10000.0,Hardy-Z + Illinois,50,20260424_205325
3501,4025.5831990267257,10000.0,Hardy-Z + Illinois,50,20260424_205325
3502,4026.6027591015995,10000.0,Hardy-Z + Illinois,50,20260424_205325
3503,4027.866297571925,10000.0,Hardy-Z + Illinois,50,20260424_205325
3504,4028.2471729197273,10000.0,Hardy-Z + Illinois,50,20260424_205325
3505,4029.1955570805408,10000.0,Hardy-Z + Illinois,50,20260424_205325
3506,4030.3832801990616,10000.0,Hardy-Z + Illinois,50,20260424_205325
3507,4030.9161077860285,10000.0,Hardy-Z + Illinois,50,20260424_205325
3508,4031.6543117159445,10000.0,Hardy-Z + Illinois,50,20260424_205325
3509,4033.374476877377,10000.0,Hardy-Z + Illinois,50,20260424_205325
3510,4034.5208201621904,10000.0,Hardy-Z + Illinois,50,20260424_205325
3511,4035.105599029921,10000.0,Hardy-Z + Illinois,50,20260424_205325
3512,4036.0793896018627,10000.0,Hardy-Z + Illinois,50,20260424_205325
3513,4037.1260145710257,10000.0,Hardy-Z + Illinois,50,20260424_205325
3514,4038.290698859279,10000.0,Hardy-Z + Illinois,50,20260424_205325
3515,4038.9483104343035,10000.0,Hardy-Z + Illinois,50,20260424_205325
